Name,Count,Yards,Declined,Offsetting,Home_Count,Away_Count,Off_Count,Def_Count,ST_Count,Week,Year
Offside on Free Kick,3,15,0,0,2,1,0,0,3,14,2014
Personal Foul,6,81,0,2,3,3,2,4,0,14,2014
Player Out of Bounds on Kick,0,0,0,0,0,0,0,0,0,14,2014
Player Out of Bounds on Punt,0,0,0,0,0,0,0,0,0,14,2014
Roughing the Kicker,0,0,0,0,0,0,0,0,0,14,2014
Roughing the Passer,7,99,0,0,3,4,0,7,0,14,2014
Running Into the Kicker,0,0,0,0,0,0,0,0,0,14,2014
Short Free Kick,0,0,0,0,0,0,0,0,0,14,2014
Taunting,0,0,0,0,0,0,0,0,0,14,2014
Tripping,1,10,0,0,0,1,0,1,0,14,2014
Unnecessary Roughness,11,150,0,1,2,9,3,7,1,14,2014
Unsportsmanlike Conduct,6,90,1,0,2,4,3,1,2,14,2014
Chop Block,0,0,0,0,0,0,0,0,0,15,2014
Clipping,1,15,0,0,1,0,1,0,0,15,2014
Defensive 12 On-field,0,0,1,0,0,0,0,0,0,15,2014
Defensive Delay of Game,0,0,0,0,0,0,0,0,0,15,2014
Defensive Holding,13,63,7,3,5,8,0,13,0,15,2014
Defensive Offside,11,47,2,0,9,2,0,11,0,15,2014
Defensive Pass Interference,13,253,0,0,8,5,0,13,0,15,2014
Defensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,15,2014
Delay of Game,7,35,1,0,1,6,5,0,2,15,2014
Delay of Kickoff,0,0,0,0,0,0,0,0,0,15,2014
Disqualification,1,15,0,0,0,1,1,0,0,15,2014
Encroachment,1,5,0,0,0,1,0,1,0,15,2014
Face Mask,0,0,0,0,0,0,0,0,0,15,2014
Face Mask (15 Yards),2,30,1,0,1,1,1,1,0,15,2014
Face Mask (5 Yards),0,0,0,0,0,0,0,0,0,15,2014
Fair Catch Interference,0,0,0,0,0,0,0,0,0,15,2014
False Start,46,227,0,0,26,20,43,0,3,15,2014
Horse Collar Tackle,0,0,0,1,0,0,0,0,0,15,2014
Illegal Bat,0,0,0,0,0,0,0,0,0,15,2014
Illegal Blindside Block,0,0,0,0,0,0,0,0,0,15,2014
Illegal Block Above the Waist,9,90,0,0,3,6,1,0,8,15,2014
Illegal Contact,6,30,0,0,4,2,0,6,0,15,2014
Illegal Crackback,0,0,0,0,0,0,0,0,0,15,2014
Illegal Cut,0,0,0,0,0,0,0,0,0,15,2014
Illegal Double-Team Block,0,0,0,0,0,0,0,0,0,15,2014
Illegal Formation,3,15,2,0,2,1,1,0,2,15,2014
Illegal Forward Handoff,0,0,0,0,0,0,0,0,0,15,2014
Illegal Forward Pass,2,10,0,0,0,2,2,0,0,15,2014
Illegal Kick,0,0,0,0,0,0,0,0,0,15,2014
Illegal Kick/Kicking Loose Ball,0,0,0,0,0,0,0,0,0,15,2014
Illegal Motion,2,10,1,0,1,1,2,0,0,15,2014
Illegal Onside Kick,0,0,0,0,0,0,0,0,0,15,2014
Illegal Peelback,0,0,0,0,0,0,0,0,0,15,2014
Illegal Procedure,0,0,0,0,0,0,0,0,0,15,2014
Illegal Receiver Pass,0,0,0,0,0,0,0,0,0,15,2014
Illegal Shift,0,0,0,0,0,0,0,0,0,15,2014
Illegal Substitution,1,5,0,0,0,1,1,0,0,15,2014
Illegal Touch Kick,0,0,0,0,0,0,0,0,0,15,2014
Illegal Touch Pass,0,0,0,0,0,0,0,0,0,15,2014
Illegal Use of Hands,8,56,3,2,5,3,3,5,0,15,2014
Illegal Wedge,0,0,0,0,0,0,0,0,0,15,2014
Illegally Kicking Ball,0,0,0,0,0,0,0,0,0,15,2014
Ineligible Downfield Kick,0,0,0,0,0,0,0,0,0,15,2014
Ineligible Downfield Pass,1,5,2,0,1,0,1,0,0,15,2014
Intentional Grounding,2,16,0,0,0,2,2,0,0,15,2014
Interference with Opportunity to Catch,0,0,0,0,0,0,0,0,0,15,2014
Invalid Fair Catch Signal,1,7,0,0,1,0,0,0,1,15,2014
Kick Catch Interference,0,0,0,0,0,0,0,0,0,15,2014
Kickoff Out of Bounds,0,0,0,0,0,0,0,0,0,15,2014
Leaping,0,0,0,0,0,0,0,0,0,15,2014
Leverage,0,0,0,0,0,0,0,0,0,15,2014
Low Block,1,15,0,0,1,0,0,1,0,15,2014
Lowering the Head to Initiate Contact,0,0,0,0,0,0,0,0,0,15,2014
Lowering the Head to Make Forcible Contact,0,0,0,0,0,0,0,0,0,15,2014
Neutral Zone Infraction,5,25,0,0,3,2,0,4,1,15,2014
Offensive 12 On-field,0,0,0,0,0,0,0,0,0,15,2014
Offensive Holding,49,467,7,2,27,22,35,0,14,15,2014
Offensive Offside,1,5,0,0,1,0,0,0,1,15,2014
Offensive Pass Interference,10,100,3,1,7,3,10,0,0,15,2014
Offensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,15,2014
Offside on Free Kick,0,0,0,0,0,0,0,0,0,15,2014
Personal Foul,3,34,0,1,1,2,1,2,0,15,2014
Player Out of Bounds on Kick,0,0,0,0,0,0,0,0,0,15,2014
Player Out of Bounds on Punt,2,10,0,0,2,0,0,0,2,15,2014
Roughing the Kicker,0,0,0,0,0,0,0,0,0,15,2014
Roughing the Passer,6,82,0,0,1,5,0,6,0,15,2014
Running Into the Kicker,1,5,0,0,1,0,0,0,1,15,2014
Short Free Kick,0,0,0,0,0,0,0,0,0,15,2014
Taunting,3,45,0,0,0,3,1,2,0,15,2014
Tripping,1,10,0,0,1,0,0,1,0,15,2014
Unnecessary Roughness,10,118,0,1,5,5,0,8,2,15,2014
Unsportsmanlike Conduct,3,45,0,3,1,2,1,2,0,15,2014
Chop Block,1,15,0,0,1,0,1,0,0,16,2014
Clipping,0,0,0,0,0,0,0,0,0,16,2014
Defensive 12 On-field,0,0,1,0,0,0,0,0,0,16,2014
Defensive Delay of Game,0,0,0,0,0,0,0,0,0,16,2014
Defensive Holding,12,51,7,0,5,7,0,12,0,16,2014
Defensive Offside,11,47,5,1,2,9,0,11,0,16,2014
Defensive Pass Interference,14,241,2,1,6,8,0,14,0,16,2014
Defensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,16,2014
Delay of Game,7,35,2,0,3,4,5,0,2,16,2014
Delay of Kickoff,0,0,0,0,0,0,0,0,0,16,2014
Disqualification,0,0,0,3,0,0,0,0,0,16,2014
Encroachment,7,31,0,0,2,5,0,6,1,16,2014
Face Mask,0,0,0,0,0,0,0,0,0,16,2014
Face Mask (15 Yards),4,57,0,0,1,3,1,3,0,16,2014
Face Mask (5 Yards),0,0,0,0,0,0,0,0,0,16,2014
Fair Catch Interference,1,15,0,0,0,1,0,0,1,16,2014
False Start,25,125,0,0,12,13,25,0,0,16,2014
Horse Collar Tackle,0,0,0,0,0,0,0,0,0,16,2014
Illegal Bat,0,0,0,0,0,0,0,0,0,16,2014
Illegal Blindside Block,1,10,0,0,1,0,0,0,1,16,2014
Illegal Block Above the Waist,5,49,1,1,3,2,0,0,5,16,2014
Illegal Contact,2,10,2,1,1,1,0,2,0,16,2014
Illegal Crackback,0,0,0,0,0,0,0,0,0,16,2014
Illegal Cut,0,0,0,0,0,0,0,0,0,16,2014
Illegal Double-Team Block,0,0,0,0,0,0,0,0,0,16,2014
Illegal Formation,3,15,3,0,0,3,3,0,0,16,2014
Illegal Forward Handoff,0,0,0,0,0,0,0,0,0,16,2014
Illegal Forward Pass,0,0,0,0,0,0,0,0,0,16,2014
Illegal Kick,0,0,0,0,0,0,0,0,0,16,2014
Illegal Kick/Kicking Loose Ball,0,0,0,0,0,0,0,0,0,16,2014
Illegal Motion,3,15,0,0,2,1,3,0,0,16,2014
Illegal Onside Kick,0,0,0,0,0,0,0,0,0,16,2014
Illegal Peelback,0,0,0,0,0,0,0,0,0,16,2014
Illegal Procedure,0,0,0,0,0,0,0,0,0,16,2014
Illegal Receiver Pass,0,0,0,0,0,0,0,0,0,16,2014
Illegal Shift,1,5,0,0,0,1,1,0,0,16,2014
Illegal Substitution,1,5,0,0,1,0,1,0,0,16,2014
Illegal Touch Kick,0,0,0,0,0,0,0,0,0,16,2014
Illegal Touch Pass,0,0,0,0,0,0,0,0,0,16,2014
Illegal Use of Hands,7,34,5,1,3,4,0,7,0,16,2014
Illegal Wedge,1,5,0,0,1,0,0,0,1,16,2014
Illegally Kicking Ball,0,0,0,0,0,0,0,0,0,16,2014
Ineligible Downfield Kick,1,5,0,0,0,1,0,0,1,16,2014
Ineligible Downfield Pass,1,5,2,0,0,1,1,0,0,16,2014
Intentional Grounding,1,6,0,0,0,1,1,0,0,16,2014
Interference with Opportunity to Catch,0,0,0,0,0,0,0,0,0,16,2014
Invalid Fair Catch Signal,0,0,0,0,0,0,0,0,0,16,2014
Kick Catch Interference,0,0,0,0,0,0,0,0,0,16,2014
Kickoff Out of Bounds,0,0,0,0,0,0,0,0,0,16,2014
Leaping,0,0,0,0,0,0,0,0,0,16,2014
Leverage,0,0,0,0,0,0,0,0,0,16,2014
Low Block,0,0,0,0,0,0,0,0,0,16,2014
Lowering the Head to Initiate Contact,0,0,0,0,0,0,0,0,0,16,2014
Lowering the Head to Make Forcible Contact,0,0,0,0,0,0,0,0,0,16,2014
Neutral Zone Infraction,6,29,0,0,3,3,0,5,1,16,2014
Offensive 12 On-field,0,0,0,0,0,0,0,0,0,16,2014
Offensive Holding,39,380,5,3,11,28,24,0,15,16,2014
Offensive Offside,1,5,0,0,0,1,0,0,1,16,2014
Offensive Pass Interference,5,50,5,1,3,2,5,0,0,16,2014
Offensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,16,2014
Offside on Free Kick,1,5,0,0,1,0,0,0,1,16,2014
Personal Foul,8,113,1,1,6,2,3,4,1,16,2014
Player Out of Bounds on Kick,0,0,0,0,0,0,0,0,0,16,2014
Player Out of Bounds on Punt,0,0,0,0,0,0,0,0,0,16,2014
Roughing the Kicker,1,15,1,0,0,1,0,0,1,16,2014
Roughing the Passer,9,114,0,1,3,6,0,9,0,16,2014
Running Into the Kicker,0,0,0,0,0,0,0,0,0,16,2014
Short Free Kick,0,0,0,0,0,0,0,0,0,16,2014
Taunting,5,72,0,0,3,2,1,4,0,16,2014
Tripping,0,0,0,0,0,0,0,0,0,16,2014
Unnecessary Roughness,10,123,0,4,1,9,1,6,3,16,2014
Unsportsmanlike Conduct,5,75,1,1,4,1,3,0,2,16,2014
Chop Block,1,15,0,0,1,0,1,0,0,17,2014
Clipping,0,0,0,0,0,0,0,0,0,17,2014
Defensive 12 On-field,1,5,2,0,0,1,0,0,1,17,2014
Defensive Delay of Game,0,0,0,0,0,0,0,0,0,17,2014
Defensive Holding,10,50,3,0,1,9,0,10,0,17,2014
Defensive Offside,8,40,4,0,4,4,0,8,0,17,2014
Defensive Pass Interference,9,131,0,0,4,5,0,9,0,17,2014
Defensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,17,2014
Delay of Game,12,60,2,0,3,9,10,0,2,17,2014
Delay of Kickoff,0,0,0,0,0,0,0,0,0,17,2014
Disqualification,0,0,0,0,0,0,0,0,0,17,2014
Encroachment,3,15,0,0,2,1,0,3,0,17,2014
Face Mask,0,0,0,0,0,0,0,0,0,17,2014
Face Mask (15 Yards),8,96,0,1,5,3,1,7,0,17,2014
Face Mask (5 Yards),0,0,0,0,0,0,0,0,0,17,2014
Fair Catch Interference,0,0,0,0,0,0,0,0,0,17,2014
False Start,37,182,0,0,18,19,34,0,3,17,2014
Horse Collar Tackle,0,0,0,0,0,0,0,0,0,17,2014
Illegal Bat,0,0,0,0,0,0,0,0,0,17,2014
Illegal Blindside Block,0,0,0,1,0,0,0,0,0,17,2014
Illegal Block Above the Waist,7,62,0,2,3,4,0,0,7,17,2014
Illegal Contact,3,15,3,0,1,2,0,3,0,17,2014
Illegal Crackback,0,0,0,0,0,0,0,0,0,17,2014
Illegal Cut,0,0,0,0,0,0,0,0,0,17,2014
Illegal Double-Team Block,0,0,0,0,0,0,0,0,0,17,2014
Illegal Formation,0,0,3,0,0,0,0,0,0,17,2014
Illegal Forward Handoff,0,0,0,0,0,0,0,0,0,17,2014
Illegal Forward Pass,0,0,0,0,0,0,0,0,0,17,2014
Illegal Kick,0,0,0,0,0,0,0,0,0,17,2014
Illegal Kick/Kicking Loose Ball,0,0,0,0,0,0,0,0,0,17,2014
Illegal Motion,0,0,1,0,0,0,0,0,0,17,2014
Illegal Onside Kick,0,0,0,0,0,0,0,0,0,17,2014
Illegal Peelback,0,0,0,0,0,0,0,0,0,17,2014
Illegal Procedure,0,0,0,0,0,0,0,0,0,17,2014
Illegal Receiver Pass,0,0,0,0,0,0,0,0,0,17,2014
Illegal Shift,2,10,1,0,0,2,2,0,0,17,2014
Illegal Substitution,0,0,0,0,0,0,0,0,0,17,2014
Illegal Touch Kick,1,5,0,0,1,0,0,0,1,17,2014
Illegal Touch Pass,1,5,0,0,0,1,1,0,0,17,2014
Illegal Use of Hands,8,45,1,1,5,3,1,7,0,17,2014
Illegal Wedge,0,0,0,0,0,0,0,0,0,17,2014
Illegally Kicking Ball,0,0,0,0,0,0,0,0,0,17,2014
Ineligible Downfield Kick,1,5,0,0,1,0,0,0,1,17,2014
Ineligible Downfield Pass,0,0,1,0,0,0,0,0,0,17,2014
Intentional Grounding,2,20,0,0,0,2,2,0,0,17,2014
Interference with Opportunity to Catch,0,0,0,0,0,0,0,0,0,17,2014
Invalid Fair Catch Signal,1,5,0,0,1,0,0,0,1,17,2014
Kick Catch Interference,0,0,0,0,0,0,0,0,0,17,2014
Kickoff Out of Bounds,0,0,0,0,0,0,0,0,0,17,2014
Leaping,0,0,0,0,0,0,0,0,0,17,2014
Leverage,0,0,0,0,0,0,0,0,0,17,2014
Low Block,2,20,0,0,2,0,1,1,0,17,2014
Lowering the Head to Initiate Contact,0,0,0,0,0,0,0,0,0,17,2014
Lowering the Head to Make Forcible Contact,0,0,0,0,0,0,0,0,0,17,2014
Neutral Zone Infraction,5,24,0,0,2,3,0,5,0,17,2014
Offensive 12 On-field,2,10,0,0,1,1,2,0,0,17,2014
Offensive Holding,33,308,8,1,17,16,23,0,10,17,2014
Offensive Offside,1,5,0,0,1,0,0,0,1,17,2014
Offensive Pass Interference,4,36,4,0,2,2,4,0,0,17,2014
Offensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,17,2014
Offside on Free Kick,1,5,0,0,1,0,0,0,1,17,2014
Personal Foul,2,30,0,0,1,1,1,1,0,17,2014
Player Out of Bounds on Kick,0,0,0,0,0,0,0,0,0,17,2014
Player Out of Bounds on Punt,0,0,0,0,0,0,0,0,0,17,2014
Roughing the Kicker,0,0,0,0,0,0,0,0,0,17,2014
Roughing the Passer,4,60,0,0,3,1,0,4,0,17,2014
Running Into the Kicker,0,0,0,0,0,0,0,0,0,17,2014
Short Free Kick,0,0,0,0,0,0,0,0,0,17,2014
Taunting,0,0,0,0,0,0,0,0,0,17,2014
Tripping,1,10,0,0,1,0,1,0,0,17,2014
Unnecessary Roughness,7,95,0,1,4,3,3,2,2,17,2014
Unsportsmanlike Conduct,3,45,0,0,0,3,1,2,0,17,2014
Chop Block,2,30,0,0,1,1,2,0,0,1,2015
Clipping,0,0,0,0,0,0,0,0,0,1,2015
Defensive 12 On-field,2,10,0,0,1,1,0,1,1,1,2015
Defensive Delay of Game,0,0,0,0,0,0,0,0,0,1,2015
Defensive Holding,15,76,1,1,6,9,0,13,2,1,2015
Defensive Offside,11,50,4,0,7,4,0,10,1,1,2015
Defensive Pass Interference,12,180,2,1,5,7,0,12,0,1,2015
Defensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,1,2015
Delay of Game,11,54,2,0,5,6,7,0,4,1,2015
Delay of Kickoff,0,0,0,0,0,0,0,0,0,1,2015
Disqualification,0,0,0,0,0,0,0,0,0,1,2015
Encroachment,2,10,0,0,0,2,0,2,0,1,2015
Face Mask,0,0,0,0,0,0,0,0,0,1,2015
Face Mask (15 Yards),3,27,1,0,2,1,0,3,0,1,2015
Face Mask (5 Yards),0,0,0,0,0,0,0,0,0,1,2015
Fair Catch Interference,0,0,0,0,0,0,0,0,0,1,2015
False Start,34,157,0,0,22,12,33,0,1,1,2015
Horse Collar Tackle,1,5,0,0,1,0,0,1,0,1,2015
Illegal Bat,0,0,0,0,0,0,0,0,0,1,2015
Illegal Blindside Block,0,0,0,0,0,0,0,0,0,1,2015
Illegal Block Above the Waist,8,78,2,0,6,2,0,2,6,1,2015
Illegal Contact,2,10,1,0,0,2,0,2,0,1,2015
Illegal Crackback,0,0,0,0,0,0,0,0,0,1,2015
Illegal Cut,0,0,0,0,0,0,0,0,0,1,2015
Illegal Double-Team Block,0,0,0,0,0,0,0,0,0,1,2015
Illegal Formation,8,40,6,0,3,5,5,0,3,1,2015
Illegal Forward Handoff,0,0,0,0,0,0,0,0,0,1,2015
Illegal Forward Pass,0,0,0,0,0,0,0,0,0,1,2015
Illegal Kick,0,0,0,0,0,0,0,0,0,1,2015
Illegal Kick/Kicking Loose Ball,0,0,0,0,0,0,0,0,0,1,2015
Illegal Motion,0,0,1,0,0,0,0,0,0,1,2015
Illegal Onside Kick,0,0,0,0,0,0,0,0,0,1,2015
Illegal Peelback,0,0,0,0,0,0,0,0,0,1,2015
Illegal Procedure,0,0,0,0,0,0,0,0,0,1,2015
Illegal Receiver Pass,0,0,0,0,0,0,0,0,0,1,2015
Illegal Shift,0,0,0,0,0,0,0,0,0,1,2015
Illegal Substitution,0,0,1,0,0,0,0,0,0,1,2015
Illegal Touch Kick,0,0,0,0,0,0,0,0,0,1,2015
Illegal Touch Pass,0,0,0,0,0,0,0,0,0,1,2015
Illegal Use of Hands,4,25,4,0,1,3,1,3,0,1,2015
Illegal Wedge,0,0,0,0,0,0,0,0,0,1,2015
Illegally Kicking Ball,0,0,0,0,0,0,0,0,0,1,2015
Ineligible Downfield Kick,0,0,1,0,0,0,0,0,0,1,2015
Ineligible Downfield Pass,1,5,0,0,0,1,1,0,0,1,2015
Intentional Grounding,1,12,0,0,1,0,1,0,0,1,2015
Interference with Opportunity to Catch,0,0,0,0,0,0,0,0,0,1,2015
Invalid Fair Catch Signal,0,0,0,0,0,0,0,0,0,1,2015
Kick Catch Interference,0,0,0,0,0,0,0,0,0,1,2015
Kickoff Out of Bounds,0,0,0,0,0,0,0,0,0,1,2015
Leaping,0,0,0,0,0,0,0,0,0,1,2015
Leverage,0,0,0,0,0,0,0,0,0,1,2015
Low Block,0,0,0,0,0,0,0,0,0,1,2015
Lowering the Head to Initiate Contact,0,0,0,0,0,0,0,0,0,1,2015
Lowering the Head to Make Forcible Contact,0,0,0,0,0,0,0,0,0,1,2015
Neutral Zone Infraction,9,45,0,0,2,7,0,9,0,1,2015
Offensive 12 On-field,0,0,0,0,0,0,0,0,0,1,2015
Offensive Holding,50,472,4,4,25,25,42,0,8,1,2015
Offensive Offside,1,5,0,0,0,1,0,0,1,1,2015
Offensive Pass Interference,7,69,1,0,5,2,7,0,0,1,2015
Offensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,1,2015
Offside on Free Kick,0,0,0,0,0,0,0,0,0,1,2015
Personal Foul,5,66,0,1,4,1,1,3,1,1,2015
Player Out of Bounds on Kick,0,0,0,0,0,0,0,0,0,1,2015
Player Out of Bounds on Punt,0,0,0,0,0,0,0,0,0,1,2015
Roughing the Kicker,0,0,0,0,0,0,0,0,0,1,2015
Roughing the Passer,3,45,0,0,2,1,0,3,0,1,2015
Running Into the Kicker,1,5,1,0,1,0,0,0,1,1,2015
Short Free Kick,0,0,0,0,0,0,0,0,0,1,2015
Taunting,1,10,0,0,0,1,0,1,0,1,2015
Tripping,0,0,0,0,0,0,0,0,0,1,2015
Unnecessary Roughness,10,150,0,2,5,5,3,6,1,1,2015
Unsportsmanlike Conduct,2,30,0,0,0,2,0,1,1,1,2015
Chop Block,0,0,0,0,0,0,0,0,0,2,2015
Clipping,2,30,0,0,1,1,2,0,0,2,2015
Defensive 12 On-field,5,24,0,0,3,2,0,3,2,2,2015
Defensive Delay of Game,0,0,0,0,0,0,0,0,0,2,2015
Defensive Holding,25,123,7,0,17,8,0,25,0,2,2015
Defensive Offside,14,60,11,0,9,5,0,13,1,2,2015
Defensive Pass Interference,15,403,1,0,6,9,0,15,0,2,2015
Defensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,2,2015
Delay of Game,14,65,0,0,6,8,12,0,2,2,2015
Delay of Kickoff,0,0,0,0,0,0,0,0,0,2,2015
Disqualification,0,0,0,1,0,0,0,0,0,2,2015
Encroachment,4,20,0,0,2,2,0,4,0,2,2015
Face Mask,0,0,0,0,0,0,0,0,0,2,2015
Face Mask (15 Yards),5,74,2,0,3,2,0,5,0,2,2015
Face Mask (5 Yards),0,0,0,0,0,0,0,0,0,2,2015
Fair Catch Interference,0,0,0,0,0,0,0,0,0,2,2015
False Start,47,235,0,0,21,26,44,0,3,2,2015
Horse Collar Tackle,0,0,0,0,0,0,0,0,0,2,2015
Illegal Bat,0,0,0,0,0,0,0,0,0,2,2015
Illegal Blindside Block,1,15,0,0,1,0,0,0,1,2,2015
Illegal Block Above the Waist,8,77,3,1,4,4,1,0,7,2,2015
Illegal Contact,9,45,1,1,5,4,0,9,0,2,2015
Illegal Crackback,0,0,0,0,0,0,0,0,0,2,2015
Illegal Cut,0,0,0,0,0,0,0,0,0,2,2015
Illegal Double-Team Block,0,0,0,0,0,0,0,0,0,2,2015
Illegal Formation,2,10,1,0,1,1,2,0,0,2,2015
Illegal Forward Handoff,0,0,0,0,0,0,0,0,0,2,2015
Illegal Forward Pass,0,0,0,0,0,0,0,0,0,2,2015
Illegal Kick,0,0,0,0,0,0,0,0,0,2,2015
Illegal Kick/Kicking Loose Ball,0,0,0,0,0,0,0,0,0,2,2015
Illegal Motion,2,10,2,0,2,0,2,0,0,2,2015
Illegal Onside Kick,0,0,0,0,0,0,0,0,0,2,2015
Illegal Peelback,0,0,0,0,0,0,0,0,0,2,2015
Illegal Procedure,0,0,0,0,0,0,0,0,0,2,2015
Illegal Receiver Pass,0,0,0,0,0,0,0,0,0,2,2015
Illegal Shift,0,0,1,0,0,0,0,0,0,2,2015
Illegal Substitution,0,0,0,1,0,0,0,0,0,2,2015
Illegal Touch Kick,0,0,0,0,0,0,0,0,0,2,2015
Illegal Touch Pass,0,0,1,0,0,0,0,0,0,2,2015
Illegal Use of Hands,14,105,7,3,10,4,6,6,2,2,2015
Illegal Wedge,0,0,0,0,0,0,0,0,0,2,2015
Illegally Kicking Ball,0,0,0,0,0,0,0,0,0,2,2015
Ineligible Downfield Kick,0,0,0,0,0,0,0,0,0,2,2015
Ineligible Downfield Pass,1,5,1,0,0,1,1,0,0,2,2015
Intentional Grounding,2,17,0,0,1,1,2,0,0,2,2015
Interference with Opportunity to Catch,0,0,0,0,0,0,0,0,0,2,2015
Invalid Fair Catch Signal,0,0,0,0,0,0,0,0,0,2,2015
Kick Catch Interference,0,0,0,0,0,0,0,0,0,2,2015
Kickoff Out of Bounds,0,0,0,0,0,0,0,0,0,2,2015
Leaping,0,0,0,0,0,0,0,0,0,2,2015
Leverage,0,0,0,0,0,0,0,0,0,2,2015
Low Block,0,0,0,0,0,0,0,0,0,2,2015
Lowering the Head to Initiate Contact,0,0,0,0,0,0,0,0,0,2,2015
Lowering the Head to Make Forcible Contact,0,0,0,0,0,0,0,0,0,2,2015
Neutral Zone Infraction,13,56,0,0,5,8,0,12,1,2,2015
Offensive 12 On-field,1,5,0,0,0,1,1,0,0,2,2015
Offensive Holding,59,581,8,0,28,31,39,0,20,2,2015
Offensive Offside,1,5,0,0,0,1,1,0,0,2,2015
Offensive Pass Interference,9,90,0,0,6,3,9,0,0,2,2015
Offensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,2,2015
Offside on Free Kick,0,0,1,0,0,0,0,0,0,2,2015
Personal Foul,2,29,1,0,2,0,0,0,2,2,2015
Player Out of Bounds on Kick,0,0,0,0,0,0,0,0,0,2,2015
Player Out of Bounds on Punt,2,20,0,0,0,2,0,0,2,2,2015
Roughing the Kicker,0,0,0,0,0,0,0,0,0,2,2015
Roughing the Passer,8,120,0,0,4,4,0,8,0,2,2015
Running Into the Kicker,1,5,0,0,0,1,0,0,1,2,2015
Short Free Kick,0,0,0,0,0,0,0,0,0,2,2015
Taunting,4,60,0,0,2,2,2,0,2,2,2015
Tripping,1,10,0,0,0,1,1,0,0,2,2015
Unnecessary Roughness,22,301,0,2,10,12,6,14,2,2,2015
Unsportsmanlike Conduct,5,59,1,0,1,4,1,2,2,2,2015
Chop Block,0,0,0,0,0,0,0,0,0,3,2015
Clipping,0,0,0,0,0,0,0,0,0,3,2015
Defensive 12 On-field,3,15,0,0,0,3,0,3,0,3,2015
Defensive Delay of Game,0,0,0,0,0,0,0,0,0,3,2015
Defensive Holding,17,83,7,1,9,8,0,15,2,3,2015
Defensive Offside,9,46,6,0,4,5,0,9,0,3,2015
Defensive Pass Interference,15,243,0,0,6,9,0,15,0,3,2015
Defensive Too Many Men on Field,0,0,0,0,0,0,0,0,0,3,2015
Delay of Game,10,47,1,0,2,8,8,0,2,3,2015
Delay of Kickoff,0,0,0,0,0,0,0,0,0,3,2015
Disqualification,0,0,0,0,0,0,0,0,0,3,2015
Encroachment,1,5,0,0,1,0,0,1,0,3,2015
Face Mask,0,0,0,0,0,0,0,0,0,3,2015
Face Mask (15 Yards),6,75,1,0,2,4,1,4,1,3,2015
Face Mask (5 Yards),0,0,0,0,0,0,0,0,0,3,2015
Fair Catch Interference,0,0,0,0,0,0,0,0,0,3,2015
False Start,38,188,0,0,22,16,36,0,2,3,2015
Horse Collar Tackle,1,15,0,0,0,1,0,1,0,3,2015
Illegal Bat,0,0,0,0,0,0,0,0,0,3,2015
Illegal Blindside Block,0,0,0,0,0,0,0,0,0,3,2015
Illegal Block Above the Waist,4,40,0,0,4,0,0,0,4,3,2015
Illegal Contact,11,56,0,0,3,8,0,11,0,3,2015
Illegal Crackback,0,0,0,0,0,0,0,0,0,3,2015
Illegal Cut,0,0,0,0,0,0,0,0,0,3,2015
Illegal Double-Team Block,0,0,0,0,0,0,0,0,0,3,2015
Illegal Formation,3,15,4,0,1,2,2,0,1,3,2015
Illegal Forward Handoff,0,0,0,0,0,0,0,0,0,3,2015
Illegal Forward Pass,0,0,0,0,0,0,0,0,0,3,2015
Illegal Kick,0,0,0,0,0,0,0,0,0,3,2015
Illegal Kick/Kicking Loose Ball,0,0,0,0,0,0,0,0,0,3,2015
Illegal Motion,0,0,0,0,0,0,0,0,0,3,2015
Illegal Onside Kick,0,0,0,0,0,0,0,0,0,3,2015
Illegal Peelback,0,0,0,0,0,0,0,0,0,3,2015
Illegal Procedure,0,0,0,0,0,0,0,0,0,3,2015
Illegal Receiver Pass,0,0,0,0,0,0,0,0,0,3,2015
Illegal Shift,3,15,0,0,2,1,3,0,0,3,2015
Illegal Substitution,1,5,0,0,0,1,1,0,0,3,2015
Illegal Touch Kick,0,0,0,0,0,0,0,0,0,3,2015
Illegal Touch Pass,0,0,0,0,0,0,0,0,0,3,2015
Illegal Use of Hands,8,54,1,0,6,2,3,5,0,3,2015
Illegal Wedge,0,0,0,0,0,0,0,0,0,3,2015
Illegally Kicking Ball,0,0,0,0,0,0,0,0,0,3,2015
Ineligible Downfield Kick,0,0,0,0,0,0,0,0,0,3,2015
Ineligible Downfield Pass,2,11,2,0,0,2,2,0,0,3,2015
Intentional Grounding,1,10,0,0,1,0,1,0,0,3,2015
Interference with Opportunity to Catch,0,0,0,0,0,0,0,0,0,3,2015
Invalid Fair Catch Signal,0,0,0,0,0,0,0,0,0,3,2015
Kick Catch Interference,0,0,0,0,0,0,0,0,0,3,2015
Kickoff Out of Bounds,0,0,0,0,0,0,0,0,0,3,2015
Leaping,0,0,0,0,0,0,0,0,0,3,2015
